StoryId,Year,Month,Period,Views Total,Views Member,Views Non-Member,Reads Total,Reads Member,Reads Non-Member,,,
3298f666de3c,2025,6,2025-06,2,0,2,0,0,0,,,
329abc287354,2025,6,2025-06,7,0,7,2,0,2,,,
335245fc9b4e,2025,6,2025-06,140,5,135,70,3,67,,,
3380ac59964b,2025,6,2025-06,18,1,17,4,1,3,,,
33c5868e29ce,2025,6,2025-06,26,1,25,5,1,4,,,
346a6db6278d,2025,6,2025-06,4,0,4,1,0,1,,,
347b3a32d5f2,2025,6,2025-06,2,1,1,0,0,0,,,
347ea3f6a9f5,2025,6,2025-06,28,0,28,20,0,20,,,
3483f4d6c1eb,2025,6,2025-06,83,22,61,16,8,8,,,
34d7fe0351ae,2025,6,2025-06,36,17,19,6,3,3,,,
34ecfb8dc6e6,2025,6,2025-06,58,2,56,42,2,40,,,
34f6f69919f3,2025,6,2025-06,284,35,249,151,19,132,,,
350d3bb7d53c,2025,6,2025-06,155,11,144,84,4,80,,,
351718b733aa,2025,6,2025-06,1,0,1,0,0,0,,,
352e707356a1,2025,6,2025-06,1,0,1,0,0,0,,,
35b707dc4a33,2025,6,2025-06,6,2,4,2,0,2,,,
361020d400c3,2025,6,2025-06,23,0,23,9,0,9,,,
367cb1505697,2025,6,2025-06,84,1,83,54,0,54,,,
368b599ad751,2025,6,2025-06,2,0,2,1,0,1,,,
36969686cedb,2025,6,2025-06,61,1,60,10,1,9,,,
373c4c0fbfe3,2025,6,2025-06,17,0,17,4,0,4,,,
379515c58b99,2025,6,2025-06,67,33,34,26,19,7,,,
37980520ef30,2025,6,2025-06,6,0,6,2,0,2,,,
38299ff27544,2025,6,2025-06,53,1,52,32,1,31,,,
3880af83f205,2025,6,2025-06,4,0,4,2,0,2,,,
38bf549fd838,2025,6,2025-06,13,3,10,8,2,6,,,
38f11631e004,2025,6,2025-06,11,1,10,3,0,3,,,
396929f98c95,2025,6,2025-06,5,0,5,5,0,5,,,
39b22018a289,2025,6,2025-06,15,0,15,3,0,3,,,
3a21e0bfc49f,2025,6,2025-06,16,9,7,9,6,3,,,
3a4ad89e58b5,2025,6,2025-06,143,16,127,57,12,45,,,
3a6107f7b24d,2025,6,2025-06,3,0,3,1,0,1,,,
3a67ecd7fc26,2025,6,2025-06,8,0,8,6,0,6,,,
3a6a31ebf6f9,2025,6,2025-06,11,0,11,2,0,2,,,
3ada067035e6,2025,6,2025-06,4,1,3,0,0,0,,,
3afb6d56cb97,2025,6,2025-06,69,31,38,39,17,22,,,
3ba70a974152,2025,6,2025-06,97,4,93,48,2,46,,,
3bdcb5d15bb7,2025,6,2025-06,5,0,5,1,0,1,,,
3c581b8f833d,2025,6,2025-06,3,0,3,1,0,1,,,
3c66feb61512,2025,6,2025-06,3,0,3,1,0,1,,,
3c8cd4c2b821,2025,6,2025-06,3,1,2,1,0,1,,,
3ce845f8bdc1,2025,6,2025-06,14,1,13,3,1,2,,,
3d1e4975fe13,2025,6,2025-06,10,1,9,1,1,0,,,
3d3c9b17a571,2025,6,2025-06,15,6,9,9,1,8,,,
3dc6bfcca6a9,2025,6,2025-06,13,8,5,7,4,3,,,
3e2da6b46eb9,2025,6,2025-06,7,0,7,2,0,2,,,
3e5384d7a714,2025,6,2025-06,33,6,27,12,2,10,,,
3e8a67eafd66,2025,6,2025-06,16,2,14,7,1,6,,,
3ef8c00bd607,2025,6,2025-06,140,8,132,89,3,86,,,
3f3573c08d01,2025,6,2025-06,81,2,79,30,1,29,,,
3f5474538cf4,2025,6,2025-06,12,1,11,8,1,7,,,
3f66bb11cfb9,2025,6,2025-06,8,0,8,1,0,1,,,
3f811d75c0f1,2025,6,2025-06,1100,483,617,595,264,331,,,
3fb649e1e310,2025,6,2025-06,21,1,20,2,1,1,,,
3fd1911b2b9e,2025,6,2025-06,11,1,10,5,0,5,,,
3ffb8672b397,2025,6,2025-06,38,2,36,24,0,24,,,
400a849271c1,2025,6,2025-06,50,4,46,17,2,15,,,
4093d262f2eb,2025,6,2025-06,37,28,9,3,0,3,,,
40b747653276,2025,6,2025-06,23,1,22,7,0,7,,,
417251524e7c,2025,6,2025-06,25,14,11,12,9,3,,,
417dbdea0688,2025,6,2025-06,11,0,11,4,0,4,,,
41869ec29908,2025,6,2025-06,5,3,2,2,1,1,,,
41985659b96e,2025,6,2025-06,31,3,28,16,1,15,,,
41b9404763e3,2025,6,2025-06,12,0,12,7,0,7,,,
420cce760aa7,2025,6,2025-06,259,60,199,95,37,58,,,
421787e3d550,2025,6,2025-06,5,1,4,1,1,0,,,
4251763dbd66,2025,6,2025-06,6,2,4,3,1,2,,,
4348c0c0ed41,2025,6,2025-06,4,1,3,0,0,0,,,
43578d0e3d80,2025,6,2025-06,27,4,23,10,2,8,,,
4365bbe32f5a,2025,6,2025-06,28,9,19,6,2,4,,,
4378c7282c4c,2025,6,2025-06,23,9,14,13,7,6,,,
43de7f520998,2025,6,2025-06,3,0,3,0,0,0,,,
43ff10c5f505,2025,6,2025-06,386,11,375,202,5,197,,,
444302fbd709,2025,6,2025-06,12,0,12,2,0,2,,,
444f62d4f8ee,2025,6,2025-06,213,57,156,91,34,57,,,
44998e33f370,2025,6,2025-06,1,0,1,0,0,0,,,
44c265a04fd1,2025,6,2025-06,222,15,207,140,9,131,,,
44ff4751e9d6,2025,6,2025-06,24,1,23,2,1,1,,,
450e62fd7856,2025,6,2025-06,102,8,94,45,4,41,,,
4542de03cfa0,2025,6,2025-06,11,1,10,1,1,0,,,
458323eb256a,2025,6,2025-06,34,0,34,17,0,17,,,
45847609ab8c,2025,6,2025-06,27,12,15,13,8,5,,,
4596902e0adb,2025,6,2025-06,37,5,32,12,0,12,,,
45b05aec1c6c,2025,6,2025-06,274,68,206,109,37,72,,,
45c514f96c64,2025,6,2025-06,7,0,7,3,0,3,,,
45d5f933df3d,2025,6,2025-06,3,0,3,2,0,2,,,
45f7d994f3d0,2025,6,2025-06,10,2,8,2,1,1,,,
45fd28cc6815,2025,6,2025-06,6,1,5,1,0,1,,,
4629ba2917b2,2025,6,2025-06,1,0,1,0,0,0,,,
46372ecc4387,2025,6,2025-06,3,2,1,1,1,0,,,
465a23c6900c,2025,6,2025-06,1,0,1,0,0,0,,,
466ca3eb98f7,2025,6,2025-06,81,42,39,31,19,12,,,
468ee869b9c9,2025,6,2025-06,21,1,20,7,0,7,,,
4696fee5e277,2025,6,2025-06,8,6,2,0,0,0,,,
46bfc3683be7,2025,6,2025-06,2,0,2,0,0,0,,,
4740f25f7644,2025,6,2025-06,8,6,2,2,2,0,,,
4758ad631fb4,2025,6,2025-06,108,4,104,57,3,54,,,
47c7c72e8d7c,2025,6,2025-06,4,0,4,1,0,1,,,
480972ea4989,2025,6,2025-06,19,2,17,7,2,5,,,
4816aa95d0f1,2025,6,2025-06,3,0,3,0,0,0,,,
485f7e9ca45b,2025,6,2025-06,0,0,0,0,0,0,,,
4873ef5d18c1,2025,6,2025-06,12,5,7,6,4,2,,,
488eb7b8491a,2025,6,2025-06,17,0,17,7,0,7,,,
48c281942502,2025,6,2025-06,275,156,119,123,89,34,,,
48de733292b4,2025,6,2025-06,1,0,1,0,0,0,,,
48eb78e35af3,2025,6,2025-06,7,0,7,2,0,2,,,
48f5225fcd3a,2025,6,2025-06,17,4,13,5,2,3,,,
490d41826b26,2025,6,2025-06,135,4,131,39,3,36,,,
4982de3be327,2025,6,2025-06,397,11,386,208,6,202,,,
49f15cb825a5,2025,6,2025-06,3,2,1,0,0,0,,,
49f45eabde2d,2025,6,2025-06,3,1,2,2,1,1,,,
4a0c52582cee,2025,6,2025-06,0,0,0,1,0,1,,,
4a1c7db1e4b9,2025,6,2025-06,12,1,11,2,1,1,,,
4a7828b4bdad,2025,6,2025-06,97,8,89,47,3,44,,,
4a7cc22d6b43,2025,6,2025-06,39,4,35,14,3,11,,,
4aa2e1b70967,2025,6,2025-06,3,0,3,1,0,1,,,
4acf361e5b32,2025,6,2025-06,21,1,20,7,1,6,,,
4b29d4fecbec,2025,6,2025-06,2,0,2,0,0,0,,,
4bc8d52e6f65,2025,6,2025-06,73,16,57,19,4,15,,,
4c19e20fad3a,2025,6,2025-06,13,3,10,2,2,0,,,
4c3b80fa692f,2025,6,2025-06,5,1,4,2,0,2,,,
4c3f6de38d83,2025,6,2025-06,7,2,5,2,0,2,,,
4c5865c11ac7,2025,6,2025-06,62,1,61,27,1,26,,,
4cc3fd5064f0,2025,6,2025-06,49,5,44,13,5,8,,,
4ce160106ee4,2025,6,2025-06,4,0,4,3,0,3,,,
4ce591a0edcb,2025,6,2025-06,57,2,55,20,2,18,,,
4d12cd266da5,2025,6,2025-06,39,2,37,10,1,9,,,
4d1cb32385fb,2025,6,2025-06,0,0,0,0,0,0,,,
4d4d97afba83,2025,6,2025-06,17,2,15,3,0,3,,,
4d5521268e57,2025,6,2025-06,7,1,6,3,0,3,,,
4d64bd75d78d,2025,6,2025-06,2,1,1,1,0,1,,,
4d65d24a4176,2025,6,2025-06,24,4,20,11,1,10,,,
4d78c4226238,2025,6,2025-06,17,3,14,11,3,8,,,
4df3b89bec85,2025,6,2025-06,154,4,150,80,1,79,,,
4e7cbf6a78c8,2025,6,2025-06,5,3,2,1,1,0,,,
4e8ba5a61e10,2025,6,2025-06,125,3,122,3,2,1,,,
4ea307d0df03,2025,6,2025-06,24,0,24,11,0,11,,,
4ea758f246b5,2025,6,2025-06,4,1,3,1,0,1,,,
4f1ce156d6c2,2025,6,2025-06,1,0,1,0,0,0,,,
4f790504ae2e,2025,6,2025-06,60,3,57,23,0,23,,,
4f7db20a5e13,2025,6,2025-06,169,111,58,84,65,19,,,
4fa175f5a3e9,2025,6,2025-06,3,0,3,0,0,0,,,
504eebf9e5bc,2025,6,2025-06,0,0,0,0,0,0,,,
50786757cba2,2025,6,2025-06,146,3,143,77,2,75,,,
50c550567524,2025,6,2025-06,24,1,23,7,0,7,,,
50c61ad200cc,2025,6,2025-06,24,1,23,5,1,4,,,
50c8e3adce0c,2025,6,2025-06,21,1,20,5,1,4,,,
50e38be8918f,2025,6,2025-06,3,0,3,1,0,1,,,
512c9a72b8f7,2025,6,2025-06,6,0,6,0,0,0,,,
513ab37fed3e,2025,6,2025-06,25,5,20,14,1,13,,,
514411c10f85,2025,6,2025-06,37,0,37,17,0,17,,,
51dc16f55b8c,2025,6,2025-06,260,65,195,143,39,104,,,
522da9785f36,2025,6,2025-06,54,7,47,34,4,30,,,
524572ffdaed,2025,6,2025-06,406,213,193,208,113,95,,,
5277dbaa6303,2025,6,2025-06,5,3,2,2,2,0,,,
52c010b7ffb4,2025,6,2025-06,5,0,5,0,0,0,,,
5328a98e029e,2025,6,2025-06,16,1,15,4,0,4,,,
53926ff2c472,2025,6,2025-06,36,15,21,15,7,8,,,
53c5830c067a,2025,6,2025-06,22,0,22,11,0,11,,,
5536b4c4fb3d,2025,6,2025-06,74,2,72,33,0,33,,,
564bc425c1db,2025,6,2025-06,0,0,0,0,0,0,,,
56555e91b89b,2025,6,2025-06,5,0,5,0,0,0,,,
56848f5efcdb,2025,6,2025-06,3,0,3,0,0,0,,,
56b685ed0705,2025,6,2025-06,2,0,2,0,0,0,,,
56b9c40ddb6c,2025,6,2025-06,3,1,2,1,0,1,,,
571526c149e7,2025,6,2025-06,12,5,7,3,1,2,,,
57cdf6bb3e70,2025,6,2025-06,207,136,71,109,81,28,,,
57d41587e83a,2025,6,2025-06,1,0,1,0,0,0,,,
58550bb84e60,2025,6,2025-06,138,0,138,5,0,5,,,
588b352cff19,2025,6,2025-06,24,10,14,6,5,1,,,
58b7274cc910,2025,6,2025-06,120,80,40,52,39,13,,,
58c3ebd3366d,2025,6,2025-06,1,0,1,0,0,0,,,
591f56ca6bcf,2025,6,2025-06,43,1,42,10,1,9,,,
593cf3eb62b6,2025,6,2025-06,2,1,1,1,1,0,,,
5957f1f88831,2025,6,2025-06,100,3,97,54,1,53,,,
597a6f6f7764,2025,6,2025-06,100,0,100,2,0,2,,,
59a7b21f1a95,2025,6,2025-06,8,0,8,5,0,5,,,
59d4c1e4fb9f,2025,6,2025-06,2,1,1,0,0,0,,,
5a09ad8e5f21,2025,6,2025-06,97,4,93,47,0,47,,,
5a1bbc894c87,2025,6,2025-06,23,3,20,4,1,3,,,
5a266ee948a9,2025,6,2025-06,1,0,1,0,0,0,,,
5a28ba9ef4e3,2025,6,2025-06,16,0,16,5,0,5,,,
5a668c9e943e,2025,6,2025-06,15,0,15,9,0,9,,,
5a6ae5f60357,2025,6,2025-06,17,6,11,8,5,3,,,
5af3e579d211,2025,6,2025-06,86,0,86,38,0,38,,,
5b1a0ddf2114,2025,6,2025-06,1,0,1,0,0,0,,,
5b2950cb5211,2025,6,2025-06,4,0,4,0,0,0,,,
5b69691f9944,2025,6,2025-06,3,0,3,1,0,1,,,
5bc29b66ad47,2025,6,2025-06,30,0,30,17,0,17,,,
5be0111d5213,2025,6,2025-06,3,1,2,1,1,0,,,
5c4d298f748e,2025,6,2025-06,151,7,144,92,3,89,,,
5c5c07934632,2025,6,2025-06,182,36,146,63,16,47,,,
5c5d9d90a26f,2025,6,2025-06,24,20,4,8,7,1,,,
5cd31aa8ab90,2025,6,2025-06,6,1,5,0,0,0,,,
5d1e3d7d4703,2025,6,2025-06,529,140,389,326,95,231,,,
5d5cbb041757,2025,6,2025-06,1,0,1,1,0,1,,,
5dfaba36528c,2025,6,2025-06,9,3,6,5,2,3,,,
5e231d1d3a30,2025,6,2025-06,11,0,11,1,0,1,,,
5eabb018f961,2025,6,2025-06,40,0,40,21,0,21,,,
6018de7a6272,2025,6,2025-06,3,1,2,1,0,1,,,
603e4f115156,2025,6,2025-06,402,21,381,236,8,228,,,
6098f7fda255,2025,6,2025-06,17,5,12,4,2,2,,,
60c2cf0a5856,2025,6,2025-06,938,9,929,532,5,527,,,
60fe1073a461,2025,6,2025-06,3,0,3,2,0,2,,,
612315f34d5b,2025,6,2025-06,28,1,27,10,1,9,,,
6126756d7002,2025,6,2025-06,21,9,12,5,2,3,,,
621ef136b0b6,2025,6,2025-06,4,1,3,1,1,0,,,
62aa64f47511,2025,6,2025-06,79,6,73,41,1,40,,,
62b358db3e3b,2025,6,2025-06,21,3,18,4,2,2,,,
62ed1bb740e3,2025,6,2025-06,4,0,4,2,0,2,,,
638b391df4f1,2025,6,2025-06,275,10,265,105,7,98,,,
6398880d014a,2025,6,2025-06,44,0,44,12,0,12,,,
63b441ebf71f,2025,6,2025-06,8,0,8,3,0,3,,,
63d74535bff2,2025,6,2025-06,6,1,5,3,1,2,,,
642930d5a512,2025,6,2025-06,58,2,56,28,1,27,,,
6446fca081e2,2025,6,2025-06,14,6,8,4,4,0,,,
64921f958254,2025,6,2025-06,136,5,131,41,4,37,,,
64b2ea674130,2025,6,2025-06,8,0,8,6,0,6,,,
653592468c46,2025,6,2025-06,4,0,4,3,0,3,,,
65371edf0c5f,2025,6,2025-06,52,10,42,22,9,13,,,
659b3b0ad254,2025,6,2025-06,11,1,10,5,1,4,,,
65b589409c02,2025,6,2025-06,11,0,11,2,0,2,,,
6625670592a6,2025,6,2025-06,20,2,18,10,1,9,,,
66ade6845401,2025,6,2025-06,14,2,12,10,2,8,,,
66ee0ad9036b,2025,6,2025-06,3,0,3,0,0,0,,,
67814092216c,2025,6,2025-06,69,8,61,30,5,25,,,
6798fed8ee22,2025,6,2025-06,3,1,2,0,0,0,,,
67d743506a22,2025,6,2025-06,40,3,37,23,2,21,,,
68174696a4d1,2025,6,2025-06,0,0,0,0,0,0,,,
688ab3c3f106,2025,6,2025-06,3,0,3,1,0,1,,,
68f92b285798,2025,6,2025-06,15,2,13,2,0,2,,,
69042707bcca,2025,6,2025-06,3,0,3,0,0,0,,,
69245858c6bc,2025,6,2025-06,24,9,15,7,4,3,,,
694a2d7dc0c7,2025,6,2025-06,43,2,41,18,0,18,,,
69956d0107d0,2025,6,2025-06,14,8,6,5,2,3,,,
69ab1859a0e2,2025,6,2025-06,11,2,9,3,0,3,,,
6a0316755499,2025,6,2025-06,19,9,10,4,2,2,,,
6a5183c5ccae,2025,6,2025-06,5,0,5,0,0,0,,,
6a704744a7c6,2025,6,2025-06,11,1,10,2,1,1,,,
6aa370e692b6,2025,6,2025-06,4,1,3,1,1,0,,,
6aa4440379dc,2025,6,2025-06,58,15,43,16,8,8,,,
6af3bcb0babc,2025,6,2025-06,28,8,20,10,1,9,,,
6b5dea4bc96a,2025,6,2025-06,9,1,8,2,1,1,,,
6bf93706d94a,2025,6,2025-06,53,2,51,29,1,28,,,
6c2489e90948,2025,6,2025-06,2,0,2,0,0,0,,,
6c4c4b5b2082,2025,6,2025-06,14,8,6,4,3,1,,,
6cb17a84c2a6,2025,6,2025-06,49,0,49,33,0,33,,,
6cddfa390fc0,2025,6,2025-06,58,3,55,6,2,4,,,
6cef714bff9a,2025,6,2025-06,26,0,26,6,0,6,,,
6d1a2d0f6f12,2025,6,2025-06,8,0,8,4,0,4,,,
6d5e95b71703,2025,6,2025-06,89,2,87,39,2,37,,,
6d81fdf24ffe,2025,6,2025-06,1,0,1,0,0,0,,,
6d9dc7825ee4,2025,6,2025-06,785,28,757,285,12,273,,,
6f3cc2f98398,2025,6,2025-06,15,5,10,7,4,3,,,
6f563681827e,2025,6,2025-06,1000,383,617,532,249,283,,,
6f98e87838fc,2025,6,2025-06,61,27,34,28,18,10,,,
6f9b385de0ed,2025,6,2025-06,3,0,3,1,0,1,,,
6fc1b368dce3,2025,6,2025-06,5,3,2,2,1,1,,,
7091d769a544,2025,6,2025-06,54,2,52,21,2,19,,,
709ebcbcb4fb,2025,6,2025-06,54,6,48,20,4,16,,,
70f88be53d10,2025,6,2025-06,92,9,83,42,4,38,,,
70f8d8fff02c,2025,6,2025-06,10,0,10,5,0,5,,,
71685db664eb,2025,6,2025-06,1,0,1,0,0,0,,,
71be43859c32,2025,6,2025-06,14,0,14,2,0,2,,,
71c982b4ec2c,2025,6,2025-06,25,6,19,12,4,8,,,
720298ecb8aa,2025,6,2025-06,111,65,46,49,33,16,,,
7226b56fec30,2025,6,2025-06,13,2,11,5,0,5,,,
727af97a25f5,2025,6,2025-06,19,11,8,5,2,3,,,
7281312b9137,2025,6,2025-06,146,6,140,65,2,63,,,
72f8c124166b,2025,6,2025-06,6,0,6,1,0,1,,,
73143605604d,2025,6,2025-06,44,5,39,16,3,13,,,
73413e0e4665,2025,6,2025-06,18,0,18,6,0,6,,,
734df772942a,2025,6,2025-06,4,0,4,0,0,0,,,
735ce0060462,2025,6,2025-06,18,8,10,7,5,2,,,
7385eee13403,2025,6,2025-06,2,0,2,0,0,0,,,
7437ff491837,2025,6,2025-06,3,0,3,1,0,1,,,
7455cd03a97c,2025,6,2025-06,6,1,5,4,1,3,,,
74e22fd87a8b,2025,6,2025-06,3,2,1,2,2,0,,,
74f75597499d,2025,6,2025-06,0,0,0,0,0,0,,,
75152b9cb9b4,2025,6,2025-06,4,2,2,2,2,0,,,
7.5155E+11,2025,6,2025-06,57,3,54,27,0,27,,,
75c9bae11bb7,2025,6,2025-06,100,12,88,16,8,8,,,
75edeacac358,2025,6,2025-06,8,1,7,2,0,2,,,
767a08ce5f11,2025,6,2025-06,42,0,42,19,0,19,,,
76d7b7d1d0e8,2025,6,2025-06,13,0,13,1,0,1,,,
770b91e98d93,2025,6,2025-06,10,0,10,2,0,2,,,
77bb49d92722,2025,6,2025-06,33,13,20,16,8,8,,,
77cd40c9bb6f,2025,6,2025-06,4,0,4,0,0,0,,,
7879735860ef,2025,6,2025-06,10,7,3,2,2,0,,,
78e91bcf66ee,2025,6,2025-06,7,1,6,2,0,2,,,
7943e7b09b7a,2025,6,2025-06,177,37,140,84,14,70,,,
7949ae3a9cdd,2025,6,2025-06,31,3,28,20,2,18,,,
799e13c2958b,2025,6,2025-06,9,0,9,2,0,2,,,
79a513424e5f,2025,6,2025-06,1,0,1,0,0,0,,,
79a70e6b317c,2025,6,2025-06,117,8,109,48,6,42,,,
7a6bacedf2b3,2025,6,2025-06,1,0,1,0,0,0,,,
7a747eaa0eb8,2025,6,2025-06,38,17,21,5,0,5,,,
7abf4105a54f,2025,6,2025-06,30,15,15,7,3,4,,,
7abf56703bfe,2025,6,2025-06,95,2,93,64,2,62,,,
7af624109539,2025,6,2025-06,35,1,34,15,1,14,,,
7b368f653716,2025,6,2025-06,4,0,4,1,0,1,,,
7b579f87484f,2025,6,2025-06,17,1,16,4,0,4,,,
7b5c41c97363,2025,6,2025-06,13,2,11,1,1,0,,,
7b8b407872ae,2025,6,2025-06,34,15,19,11,5,6,,,
7c22025a3993,2025,6,2025-06,11,5,6,8,4,4,,,
7c627c36b683,2025,6,2025-06,7,2,5,1,0,1,,,
7cb771a1eb03,2025,6,2025-06,1,0,1,0,0,0,,,
7d43180534d9,2025,6,2025-06,230,7,223,81,4,77,,,
7d6a895aa964,2025,6,2025-06,83,34,49,34,20,14,,,
7d732f2de790,2025,6,2025-06,5,0,5,2,0,2,,,
7d9a9d618aca,2025,6,2025-06,13,3,10,8,1,7,,,
7d9fb8a6a3c0,2025,6,2025-06,104,16,88,34,8,26,,,
7dc1d3ec37f1,2025,6,2025-06,199,97,102,101,70,31,,,
7dc5fd127e74,2025,6,2025-06,8,0,8,2,0,2,,,
7df8e6ba8377,2025,6,2025-06,0,0,0,0,0,0,,,
7e05209c6196,2025,6,2025-06,134,95,39,62,49,13,,,
7e0aeb8021af,2025,6,2025-06,10,1,9,2,1,1,,,
7e1751bd1950,2025,6,2025-06,18,4,14,5,2,3,,,
7e5642795824,2025,6,2025-06,1,0,1,0,0,0,,,
7e696e1074ca,2025,6,2025-06,1,0,1,0,0,0,,,
7e91ac79fc6a,2025,6,2025-06,267,16,251,173,3,170,,,
7eceb7fc624d,2025,6,2025-06,299,3,296,177,2,175,,,
7f3dd982a96e,2025,6,2025-06,122,0,122,42,0,42,,,
7f7bbcfba468,2025,6,2025-06,1,0,1,0,0,0,,,
7fbd14acb9c7,2025,6,2025-06,157,6,151,50,4,46,,,
7fdc1bdc6afd,2025,6,2025-06,38,4,34,14,1,13,,,
800c9d5475d7,2025,6,2025-06,4,0,4,0,0,0,,,
806c0bb129c0,2025,6,2025-06,317,31,286,101,23,78,,,
809ac334a828,2025,6,2025-06,12,2,10,1,0,1,,,
80de2c581fef,2025,6,2025-06,5,3,2,3,2,1,,,
80ecb116cd1f,2025,6,2025-06,18,1,17,6,1,5,,,
81047e701998,2025,6,2025-06,2,0,2,0,0,0,,,
8109a78af925,2025,6,2025-06,11,0,11,0,0,0,,,
811dac3b97d3,2025,6,2025-06,31,1,30,10,1,9,,,
826bfe7eff85,2025,6,2025-06,4,0,4,0,0,0,,,
827fc83aec7d,2025,6,2025-06,2,0,2,1,0,1,,,
829980ce6638,2025,6,2025-06,15,8,7,4,4,0,,,
82c5ffc6a8ac,2025,6,2025-06,2,0,2,1,0,1,,,
82d80e92035b,2025,6,2025-06,57,2,55,39,2,37,,,
83044b1b547a,2025,6,2025-06,17,9,8,8,6,2,,,
8408d02db2f0,2025,6,2025-06,9,2,7,2,0,2,,,
84177cc2cafd,2025,6,2025-06,19,1,18,7,1,6,,,
844800ba4d2c,2025,6,2025-06,20,1,19,7,1,6,,,
84cef8e42e78,2025,6,2025-06,9,0,9,3,0,3,,,
84f9711fd237,2025,6,2025-06,7,0,7,1,0,1,,,
8505741028bb,2025,6,2025-06,12,0,12,9,0,9,,,
856a7d7ed902,2025,6,2025-06,204,7,197,147,6,141,,,
857fae7c16f1,2025,6,2025-06,213,52,161,123,26,97,,,
85b6d942c946,2025,6,2025-06,17,6,11,5,1,4,,,
85e5dc664bef,2025,6,2025-06,18,1,17,2,0,2,,,
85e8f24dbfea,2025,6,2025-06,29,1,28,7,0,7,,,
867b33674406,2025,6,2025-06,1,0,1,0,0,0,,,
867e0e7e443f,2025,6,2025-06,6,1,5,2,0,2,,,
8682a2e1c8d7,2025,6,2025-06,23,8,15,13,4,9,,,
86f6abd0bf64,2025,6,2025-06,11,0,11,1,0,1,,,
875765e00fdb,2025,6,2025-06,8,3,5,4,3,1,,,
8777acead41e,2025,6,2025-06,4,1,3,1,1,0,,,
8809e6227f8d,2025,6,2025-06,2,0,2,1,0,1,,,
88776ad03ac6,2025,6,2025-06,12,9,3,9,8,1,,,
887ea73afc51,2025,6,2025-06,244,14,230,55,8,47,,,
888154e32558,2025,6,2025-06,274,8,266,168,6,162,,,
8883f691dc51,2025,6,2025-06,3,0,3,0,0,0,,,
894aafd2d2e0,2025,6,2025-06,4,0,4,2,0,2,,,
894df07326f4,2025,6,2025-06,154,14,140,47,8,39,,,
89931d539e28,2025,6,2025-06,532,7,525,245,3,242,,,
8993acbdff78,2025,6,2025-06,34,4,30,17,2,15,,,
89b41e58b206,2025,6,2025-06,0,0,0,0,0,0,,,
8a28a1a2c56f,2025,6,2025-06,28,7,21,12,3,9,,,
8a331a90c2c9,2025,6,2025-06,118,10,108,55,7,48,,,
8b094203a306,2025,6,2025-06,17,0,17,5,0,5,,,
8b6c8822f827,2025,6,2025-06,3,1,2,1,1,0,,,
8c0786d43532,2025,6,2025-06,16,1,15,6,0,6,,,
8c8c7a9f63a5,2025,6,2025-06,273,161,112,114,91,23,,,
8cb851fe5b82,2025,6,2025-06,8,3,5,2,1,1,,,
8cc681a541b1,2025,6,2025-06,8,2,6,1,1,0,,,
8d3d0b8c4d42,2025,6,2025-06,37,6,31,16,3,13,,,
8d5fe70fccdf,2025,6,2025-06,47,1,46,30,1,29,,,
8d993f09d62c,2025,6,2025-06,20,5,15,2,1,1,,,
8e4249951a22,2025,6,2025-06,24,15,9,6,5,1,,,
8e8a4f3fbd4d,2025,6,2025-06,1,0,1,0,0,0,,,
8ebadf824cdf,2025,6,2025-06,5,0,5,1,0,1,,,
8ebec096e98b,2025,6,2025-06,1,0,1,0,0,0,,,
8ef52dcc3891,2025,6,2025-06,3,0,3,0,0,0,,,
8f305459c3bd,2025,6,2025-06,4,0,4,3,0,3,,,
8feb51af9be8,2025,6,2025-06,210,4,206,132,4,128,,,
9009ba4c4cee,2025,6,2025-06,15,5,10,5,1,4,,,
90618a47149e,2025,6,2025-06,71,11,60,29,5,24,,,
90ac55b5e13f,2025,6,2025-06,71,46,25,21,15,6,,,
9154e26fc5ff,2025,6,2025-06,154,10,144,79,4,75,,,
9170e37c3d09,2025,6,2025-06,59,22,37,28,15,13,,,
9190477d65d7,2025,6,2025-06,36,3,33,5,1,4,,,
91f14d993cdc,2025,6,2025-06,43,30,13,21,16,5,,,
922c864dc989,2025,6,2025-06,33,2,31,16,1,15,,,
92375264a400,2025,6,2025-06,27,3,24,14,1,13,,,
92404c1ff142,2025,6,2025-06,11,0,11,2,0,2,,,
9260f6a522c7,2025,6,2025-06,215,85,130,92,51,41,,,
926211fbae96,2025,6,2025-06,903,292,611,452,193,259,,,
9268b2a9ba8a,2025,6,2025-06,13,1,12,1,0,1,,,
9275f3f00677,2025,6,2025-06,6,1,5,3,1,2,,,
9285e0ad33d0,2025,6,2025-06,107,7,100,69,6,63,,,
932fb27df1eb,2025,6,2025-06,643,245,398,340,137,203,,,
933b38ab92d2,2025,6,2025-06,1,0,1,0,0,0,,,
9365dcce3897,2025,6,2025-06,308,116,192,113,60,53,,,
93690b727cc2,2025,6,2025-06,14,0,14,5,0,5,,,
936b9ca28316,2025,6,2025-06,4,3,1,2,2,0,,,
938214bc1a12,2025,6,2025-06,9,1,8,2,0,2,,,
93ad7bebb64e,2025,6,2025-06,61,8,53,23,2,21,,,
94e3d0e7086e,2025,6,2025-06,7,0,7,6,0,6,,,
9528b83b4488,2025,6,2025-06,10,0,10,4,0,4,,,
952bc5ed192d,2025,6,2025-06,4,2,2,1,1,0,,,
9540f9c13212,2025,6,2025-06,11,2,9,3,1,2,,,
